fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2023-07-02,20.0,1053.0,31.0,1,782.0,85.0,361.0,19.0,31.0
2023-07-03,19.0,984.0,50.0,0,906.0,37.0,131.0,43.0,31.0
2023-07-04,24.0,985.0,32.0,1,912.0,3.0,184.0,48.0,15.0
2023-07-05,24.0,967.0,29.0,0,824.0,19.0,10.0,63.0,23.0
2023-07-06,19.0,1041.0,80.0,0,768.0,84.0,304.0,44.0,30.0
2023-07-07,22.0,1090.0,22.0,0,422.0,76.0,124.0,52.0,27.0
2023-07-08,28.0,948.0,43.0,0,748.0,63.0,29.0,58.0,22.0
2023-07-09,25.0,981.0,55.0,0,426.0,11.0,42.0,51.0,20.0
2023-07-10,29.0,948.0,35.0,1,263.0,14.0,301.0,40.0,23.0
2023-07-11,21.0,1048.0,39.0,1,283.0,94.0,133.0,56.0,21.0
2023-07-12,19.0,1053.0,59.0,1,498.0,67.0,378.0,44.0,17.0
2023-07-13,28.0,994.0,85.0,1,757.0,10.0,146.0,41.0,16.0
2023-07-14,22.0,1019.0,94.0,1,605.0,10.0,199.0,39.0,20.0
2023-07-15,21.0,1068.0,27.0,1,399.0,89.0,446.0,61.0,27.0
2023-07-16,25.0,1063.0,53.0,1,807.0,33.0,161.0,39.0,24.0
2023-07-17,29.0,972.0,83.0,0,989.0,49.0,463.0,41.0,32.0
2023-07-18,21.0,1042.0,37.0,1,384.0,82.0,310.0,52.0,16.0
2023-07-19,30.0,911.0,55.0,1,913.0,37.0,181.0,48.0,10.0
2023-07-20,33.0,1035.0,38.0,0,236.0,13.0,254.0,55.0,22.0
2023-07-21,25.0,979.0,35.0,0,262.0,62.0,456.0,72.0,16.0
2023-07-22,33.0,1059.0,76.0,1,480.0,7.0,68.0,50.0,19.0
2023-07-23,17.0,950.0,43.0,1,371.0,47.0,355.0,51.0,14.0
2023-07-24,21.0,949.0,96.0,0,781.0,34.0,359.0,48.0,28.0
2023-07-25,25.0,966.0,56.0,1,708.0,28.0,163.0,53.0,20.0
2023-07-26,26.0,933.0,95.0,0,619.0,92.0,74.0,37.0,21.0
2023-07-27,23.0,989.0,25.0,0,291.0,41.0,92.0,47.0,27.0
2023-07-28,36.0,1001.0,66.0,1,986.0,36.0,352.0,40.0,28.0
2023-07-29,30.0,938.0,87.0,1,271.0,33.0,173.0,35.0,26.0
2023-07-30,18.0,1062.0,30.0,0,108.0,60.0,11.0,59.0,21.0
2023-07-31,31.0,941.0,93.0,0,480.0,57.0,46.0,47.0,20.0
2023-08-01,29.0,944.0,73.0,1,264.0,12.0,2.0,46.0,17.0
2023-08-02,28.0,1083.0,26.0,1,464.0,42.0,484.0,44.0,27.0
2023-08-03,23.0,966.0,69.0,0,999.0,99.0,208.0,32.0,18.0
2023-08-04,17.0,900.0,38.0,0,705.0,4.0,237.0,65.0,24.0
2023-08-05,33.0,984.0,65.0,1,149.0,21.0,387.0,36.0,21.0
2023-08-06,23.0,973.0,74.0,0,188.0,71.0,347.0,55.0,24.0
2023-08-07,35.0,1049.0,73.0,0,402.0,90.0,178.0,43.0,24.0
2023-08-08,34.0,1053.0,33.0,1,563.0,75.0,205.0,44.0,18.0
2023-08-09,31.0,990.0,66.0,0,130.0,95.0,466.0,40.0,24.0
2023-08-10,23.0,971.0,79.0,1,150.0,92.0,187.0,66.0,17.0
2023-08-11,36.0,946.0,72.0,1,928.0,26.0,254.0,59.0,20.0
2023-08-12,29.0,929.0,37.0,1,880.0,77.0,332.0,48.0,20.0
2023-08-13,18.0,1005.0,32.0,1,812.0,99.0,325.0,31.0,21.0
2023-08-14,28.0,952.0,64.0,0,113.0,45.0,350.0,35.0,22.0
2023-08-15,31.0,1068.0,40.0,0,384.0,81.0,130.0,55.0,21.0
2023-08-16,21.0,1008.0,32.0,0,249.0,15.0,79.0,41.0,19.0
2023-08-17,27.0,980.0,56.0,0,403.0,89.0,62.0,60.0,28.0
2023-08-18,20.0,999.0,70.0,1,318.0,71.0,15.0,60.0,14.0
2023-08-19,30.0,1036.0,22.0,0,541.0,56.0,457.0,48.0,24.0
2023-08-20,21.0,1027.0,82.0,0,681.0,87.0,80.0,36.0,30.0
2023-08-21,22.0,1048.0,75.0,1,963.0,77.0,205.0,49.0,29.0
2023-08-22,28.0,981.0,71.0,1,971.0,55.0,366.0,48.0,27.0
2023-08-23,23.0,1025.0,64.0,0,346.0,86.0,235.0,49.0,21.0
2023-08-24,26.0,1003.0,73.0,0,646.0,97.0,362.0,59.0,28.0
2023-08-25,24.0,1065.0,56.0,0,781.0,67.0,198.0,38.0,32.0
2023-08-26,31.0,1084.0,30.0,0,230.0,42.0,288.0,57.0,20.0
2023-08-27,30.0,1069.0,63.0,1,505.0,80.0,495.0,39.0,17.0
2023-08-28,18.0,1024.0,32.0,0,222.0,91.0,305.0,47.0,34.0
2023-08-29,22.0,1071.0,62.0,1,929.0,7.0,197.0,41.0,15.0
2023-08-30,19.0,924.0,58.0,1,592.0,42.0,269.0,41.0,11.0
2023-08-31,19.0,951.0,93.0,1,457.0,53.0,225.0,37.0,17.0
2023-09-01,23.0,997.0,70.0,0,538.0,46.0,66.0,28.0,22.0
2023-09-02,25.0,951.0,30.0,1,499.0,52.0,432.0,55.0,20.0
2023-09-03,30.0,929.0,68.0,0,543.0,68.0,249.0,56.0,14.0
2023-09-04,20.0,928.0,74.0,0,854.0,100.0,30.0,51.0,24.0
2023-09-05,27.0,937.0,50.0,0,174.0,15.0,55.0,50.0,21.0
2023-09-06,26.0,984.0,27.0,1,276.0,59.0,137.0,55.0,14.0
2023-09-07,22.0,1065.0,56.0,1,727.0,29.0,314.0,49.0,27.0
2023-09-08,26.0,977.0,75.0,1,990.0,26.0,464.0,51.0,19.0
2023-09-09,26.0,1006.0,26.0,1,570.0,83.0,158.0,55.0,22.0
2023-09-10,23.0,1012.0,73.0,0,908.0,99.0,151.0,37.0,31.0
2023-09-11,23.0,966.0,68.0,1,212.0,22.0,117.0,43.0,20.0
2023-09-12,25.0,1041.0,55.0,0,773.0,63.0,486.0,56.0,24.0
2023-09-13,28.0,988.0,80.0,1,479.0,50.0,145.0,57.0,20.0
2023-09-14,30.0,1020.0,72.0,1,803.0,37.0,364.0,35.0,21.0
2023-09-15,32.0,1052.0,41.0,0,630.0,59.0,263.0,46.0,25.0
2023-09-16,18.0,1131.0,95.0,1,350.0,59.0,299.0,48.0,23.0
2023-09-17,23.0,965.0,23.0,0,467.0,44.0,189.0,43.0,22.0
2023-09-18,30.0,967.0,33.0,1,506.0,55.0,383.0,35.0,16.0
2023-09-19,28.0,963.0,24.0,0,749.0,74.0,7.0,35.0,29.0
2023-09-20,25.0,959.0,93.0,0,194.0,63.0,315.0,53.0,25.0
2023-09-21,35.0,942.0,95.0,0,461.0,50.0,297.0,80.0,14.0
2023-09-22,23.0,944.0,22.0,0,360.0,45.0,7.0,54.0,13.0
2023-09-23,37.0,999.0,62.0,0,346.0,78.0,25.0,67.0,25.0
2023-09-24,35.0,1044.0,54.0,1,143.0,23.0,435.0,52.0,25.0
2023-09-25,27.0,1010.0,55.0,0,197.0,91.0,34.0,47.0,15.0
2023-09-26,27.0,1023.0,20.0,0,824.0,11.0,225.0,46.0,28.0
2023-09-27,27.0,893.0,52.0,0,736.0,21.0,201.0,57.0,23.0
2023-09-28,21.0,981.0,62.0,1,276.0,94.0,203.0,37.0,20.0
2023-09-29,28.0,1021.0,42.0,1,673.0,16.0,163.0,38.0,14.0
2023-09-30,18.0,1006.0,60.0,1,908.0,50.0,377.0,27.0,20.0
2023-10-01,26.0,965.0,91.0,1,418.0,59.0,358.0,42.0,9.0
2023-10-02,24.0,971.0,30.0,1,679.0,60.0,311.0,43.0,16.0
2023-10-03,40.0,934.0,68.0,0,245.0,57.0,268.0,53.0,15.0
2023-10-04,41.0,1070.0,71.0,0,995.0,41.0,8.0,64.0,19.0
2023-10-05,36.0,996.0,94.0,0,295.0,73.0,21.0,53.0,17.0
2023-10-06,29.0,1063.0,55.0,1,197.0,48.0,423.0,49.0,16.0
2023-10-07,36.0,1060.0,51.0,1,315.0,64.0,104.0,53.0,21.0
2023-10-08,44.0,1001.0,45.0,0,843.0,62.0,159.0,40.0,19.0
2023-10-09,30.0,1034.0,92.0,0,465.0,19.0,0.0,55.0,23.0
2023-10-10,30.0,988.0,26.0,0,426.0,32.0,21.0,47.0,19.0
2023-10-11,27.0,1035.0,58.0,1,135.0,76.0,89.0,59.0,11.0
2023-10-12,41.0,1021.0,54.0,1,467.0,42.0,20.0,52.0,25.0
2023-10-13,41.0,907.0,61.0,1,635.0,52.0,211.0,56.0,10.0
2023-10-14,32.0,1004.0,63.0,1,469.0,19.0,453.0,60.0,20.0
2023-10-15,27.0,970.0,97.0,0,679.0,66.0,95.0,78.0,19.0
2023-10-16,48.0,925.0,24.0,0,110.0,34.0,213.0,60.0,14.0
2023-10-17,35.0,978.0,35.0,0,232.0,6.0,477.0,55.0,23.0
2023-10-18,25.0,1031.0,92.0,0,140.0,79.0,248.0,51.0,23.0
2023-10-19,31.0,943.0,66.0,0,221.0,42.0,112.0,39.0,16.0
2023-10-20,29.0,967.0,52.0,1,498.0,6.0,316.0,41.0,6.0
2023-10-21,35.0,963.0,87.0,1,635.0,83.0,161.0,60.0,19.0
2023-10-22,24.0,997.0,79.0,1,904.0,68.0,177.0,49.0,18.0
2023-10-23,30.0,1029.0,90.0,0,977.0,66.0,276.0,49.0,27.0
2023-10-24,39.0,1071.0,22.0,0,549.0,61.0,416.0,40.0,26.0
2023-10-25,30.0,1081.0,41.0,0,177.0,64.0,316.0,52.0,24.0
2023-10-26,24.0,894.0,55.0,1,595.0,100.0,68.0,44.0,14.0
2023-10-27,25.0,1003.0,36.0,1,777.0,66.0,389.0,41.0,17.0
2023-10-28,26.0,989.0,89.0,0,803.0,34.0,377.0,71.0,20.0
2023-10-29,30.0,1076.0,59.0,0,733.0,40.0,166.0,52.0,23.0
2023-10-30,37.0,950.0,80.0,0,584.0,84.0,454.0,50.0,20.0
2023-10-31,35.0,943.0,61.0,1,865.0,94.0,16.0,37.0,24.0
2023-11-01,28.0,984.0,55.0,0,448.0,4.0,430.0,58.0,18.0
2023-11-02,37.0,984.0,42.0,0,110.0,65.0,180.0,42.0,20.0
2023-11-03,34.0,997.0,38.0,1,761.0,96.0,410.0,58.0,28.0
2023-11-04,24.0,1069.0,93.0,1,678.0,75.0,414.0,55.0,32.0
2023-11-05,33.0,906.0,22.0,1,935.0,74.0,455.0,55.0,18.0
2023-11-06,40.0,949.0,48.0,0,143.0,39.0,476.0,39.0,22.0
2023-11-07,34.0,942.0,27.0,0,316.0,79.0,302.0,58.0,17.0
2023-11-08,34.0,1021.0,99.0,1,607.0,37.0,206.0,52.0,18.0
2023-11-09,26.0,1017.0,90.0,1,211.0,10.0,320.0,38.0,15.0
2023-11-10,28.0,988.0,77.0,1,420.0,86.0,317.0,46.0,19.0
2023-11-11,40.0,990.0,51.0,1,567.0,18.0,365.0,63.0,21.0
2023-11-12,21.0,971.0,86.0,1,123.0,93.0,232.0,31.0,13.0
2023-11-13,37.0,1026.0,29.0,1,300.0,95.0,365.0,33.0,20.0
2023-11-14,25.0,999.0,99.0,1,839.0,85.0,367.0,42.0,30.0
2023-11-15,25.0,1046.0,90.0,1,296.0,9.0,204.0,58.0,18.0
2023-11-16,21.0,1006.0,84.0,0,418.0,48.0,125.0,70.0,26.0
2023-11-17,32.0,1024.0,56.0,0,107.0,9.0,242.0,46.0,20.0
2023-11-18,41.0,1066.0,27.0,0,301.0,28.0,113.0,53.0,15.0
2023-11-19,33.0,1009.0,67.0,1,547.0,58.0,242.0,43.0,25.0
2023-11-20,26.0,1011.0,52.0,1,694.0,12.0,480.0,59.0,27.0
2023-11-21,29.0,1032.0,75.0,1,413.0,27.0,282.0,59.0,18.0
2023-11-22,34.0,1051.0,25.0,0,510.0,51.0,201.0,49.0,21.0
2023-11-23,40.0,1004.0,72.0,0,146.0,49.0,275.0,48.0,19.0
2023-11-24,37.0,1003.0,31.0,0,389.0,10.0,455.0,40.0,23.0
2023-11-25,37.0,1011.0,68.0,0,561.0,85.0,147.0,45.0,29.0
2023-11-26,29.0,1049.0,40.0,0,859.0,83.0,266.0,48.0,16.0
2023-11-27,30.0,886.0,85.0,1,184.0,72.0,432.0,46.0,19.0
2023-11-28,26.0,989.0,94.0,1,151.0,47.0,180.0,59.0,14.0
2023-11-29,26.0,983.0,58.0,1,113.0,65.0,471.0,49.0,15.0
2023-11-30,39.0,989.0,47.0,0,895.0,36.0,258.0,34.0,18.0
2023-12-01,26.0,1016.0,95.0,0,875.0,39.0,126.0,61.0,27.0
2023-12-02,29.0,1066.0,89.0,1,910.0,80.0,168.0,53.0,16.0
2023-12-03,32.0,984.0,23.0,1,890.0,57.0,487.0,63.0,19.0
2023-12-04,43.0,996.0,58.0,1,343.0,31.0,228.0,53.0,6.0
2023-12-05,29.0,1021.0,69.0,0,955.0,84.0,411.0,58.0,28.0
2023-12-06,33.0,1029.0,84.0,0,294.0,26.0,224.0,44.0,16.0
2023-12-07,31.0,1019.0,38.0,0,951.0,34.0,442.0,51.0,22.0
2023-12-08,37.0,1076.0,29.0,1,351.0,32.0,211.0,57.0,14.0
2023-12-09,31.0,979.0,65.0,0,765.0,11.0,444.0,38.0,27.0
2023-12-10,35.0,1013.0,63.0,0,777.0,30.0,164.0,43.0,20.0
2023-12-11,35.0,1037.0,98.0,1,670.0,25.0,114.0,45.0,17.0
2023-12-12,36.0,945.0,82.0,1,833.0,53.0,100.0,40.0,23.0
2023-12-13,42.0,1019.0,81.0,1,265.0,8.0,200.0,51.0,15.0
2023-12-14,33.0,951.0,90.0,1,985.0,54.0,294.0,53.0,24.0
2023-12-15,23.0,1026.0,25.0,1,149.0,42.0,136.0,61.0,15.0
2023-12-16,41.0,940.0,63.0,0,401.0,72.0,414.0,25.0,22.0
2023-12-17,30.0,953.0,56.0,0,117.0,18.0,393.0,46.0,21.0
2023-12-18,32.0,982.0,53.0,1,606.0,63.0,241.0,53.0,17.0
2023-12-19,29.0,1006.0,45.0,0,938.0,28.0,340.0,45.0,27.0
2023-12-20,32.0,1010.0,44.0,0,399.0,98.0,398.0,50.0,19.0
2023-12-21,25.0,1071.0,39.0,1,288.0,15.0,269.0,52.0,17.0
2023-12-22,39.0,1050.0,49.0,1,390.0,76.0,246.0,53.0,13.0
2023-12-23,28.0,1001.0,30.0,0,349.0,40.0,47.0,60.0,12.0
2023-12-24,40.0,960.0,60.0,0,252.0,85.0,121.0,47.0,26.0
2023-12-25,36.0,1019.0,22.0,0,906.0,88.0,412.0,35.0,22.0
2023-12-26,36.0,1089.0,95.0,1,670.0,51.0,70.0,49.0,19.0
2023-12-27,32.0,1012.0,59.0,1,645.0,4.0,461.0,36.0,13.0
2023-12-28,27.0,1024.0,42.0,1,216.0,86.0,43.0,31.0,13.0
2023-12-29,31.0,1001.0,87.0,0,187.0,20.0,143.0,59.0,22.0
2023-12-30,39.0,991.0,62.0,0,272.0,13.0,222.0,48.0,22.0
2023-12-31,31.0,1019.0,86.0,0,753.0,100.0,76.0,45.0,23.0
2024-01-01,39.0,1066.0,84.0,1,180.0,100.0,81.0,63.0,23.0
2024-01-02,31.0,1086.0,95.0,0,850.0,48.0,67.0,52.0,18.0
2024-01-03,29.0,943.0,41.0,1,962.0,85.0,46.0,55.0,14.0
2024-01-04,31.0,909.0,43.0,1,248.0,45.0,350.0,51.0,16.0
2024-01-05,35.0,1051.0,33.0,1,500.0,24.0,115.0,47.0,9.0
2024-01-06,30.0,1094.0,82.0,0,781.0,13.0,151.0,61.0,29.0
2024-01-07,34.0,936.0,38.0,1,302.0,96.0,94.0,50.0,11.0
2024-01-08,30.0,1004.0,35.0,0,777.0,22.0,292.0,48.0,16.0
2024-01-09,35.0,915.0,78.0,1,229.0,17.0,60.0,44.0,18.0
2024-01-10,35.0,902.0,69.0,0,697.0,35.0,314.0,59.0,10.0
2024-01-11,38.0,1003.0,82.0,1,254.0,93.0,499.0,36.0,23.0
2024-01-12,36.0,964.0,36.0,1,427.0,44.0,166.0,53.0,15.0
2024-01-13,30.0,1118.0,79.0,1,704.0,95.0,125.0,50.0,21.0
2024-01-14,38.0,992.0,74.0,1,707.0,29.0,24.0,52.0,16.0
2024-01-15,32.0,982.0,51.0,0,546.0,67.0,165.0,44.0,19.0
2024-01-16,27.0,1083.0,68.0,0,305.0,14.0,67.0,45.0,11.0
2024-01-17,36.0,989.0,74.0,0,257.0,48.0,477.0,57.0,20.0
2024-01-18,36.0,974.0,69.0,1,115.0,22.0,435.0,54.0,14.0
2024-01-19,37.0,922.0,69.0,0,853.0,31.0,120.0,44.0,17.0
2024-01-20,30.0,1039.0,54.0,1,592.0,31.0,323.0,48.0,16.0
2024-01-21,33.0,951.0,32.0,1,161.0,19.0,415.0,71.0,13.0
2024-01-22,29.0,988.0,93.0,0,341.0,8.0,177.0,41.0,12.0
2024-01-23,32.0,1009.0,57.0,0,460.0,68.0,189.0,53.0,14.0
2024-01-24,41.0,1023.0,97.0,1,896.0,67.0,2.0,48.0,15.0
2024-01-25,37.0,1042.0,98.0,0,427.0,7.0,147.0,54.0,20.0
2024-01-26,29.0,1011.0,61.0,1,558.0,44.0,198.0,45.0,7.0
2024-01-27,33.0,939.0,69.0,0,431.0,58.0,332.0,59.0,13.0
2024-01-28,30.0,956.0,82.0,1,237.0,14.0,178.0,49.0,14.0
2024-01-29,35.0,1044.0,93.0,1,271.0,48.0,341.0,59.0,18.0
2024-01-30,43.0,933.0,45.0,0,161.0,26.0,211.0,52.0,17.0
2024-01-31,41.0,1010.0,47.0,1,302.0,88.0,13.0,43.0,16.0
2024-02-01,28.0,1029.0,23.0,1,268.0,19.0,218.0,49.0,15.0
2024-02-02,32.0,963.0,24.0,1,306.0,91.0,306.0,39.0,11.0
2024-02-03,37.0,885.0,65.0,0,909.0,95.0,419.0,71.0,24.0
2024-02-04,28.0,954.0,100.0,0,618.0,85.0,92.0,54.0,26.0
2024-02-05,24.0,1028.0,20.0,1,567.0,25.0,433.0,54.0,16.0
2024-02-06,30.0,929.0,29.0,0,734.0,1.0,398.0,45.0,22.0
2024-02-07,40.0,1019.0,34.0,1,880.0,13.0,405.0,52.0,24.0
2024-02-08,22.0,1067.0,97.0,1,791.0,94.0,464.0,34.0,20.0
2024-02-09,35.0,976.0,29.0,1,211.0,61.0,44.0,44.0,11.0
2024-02-10,25.0,923.0,23.0,1,440.0,30.0,30.0,43.0,14.0
2024-02-11,34.0,919.0,40.0,0,574.0,62.0,159.0,65.0,14.0
2024-02-12,31.0,1032.0,89.0,1,784.0,34.0,89.0,47.0,16.0
2024-02-13,39.0,885.0,30.0,0,799.0,53.0,151.0,63.0,17.0
2024-02-14,31.0,991.0,95.0,0,374.0,20.0,176.0,36.0,24.0
2024-02-15,41.0,956.0,44.0,0,943.0,17.0,248.0,61.0,14.0
2024-02-16,39.0,1030.0,57.0,1,245.0,59.0,216.0,46.0,17.0
2024-02-17,38.0,986.0,77.0,0,487.0,48.0,211.0,67.0,18.0
2024-02-18,37.0,992.0,28.0,0,150.0,14.0,361.0,62.0,14.0
2024-02-19,30.0,967.0,81.0,1,175.0,18.0,444.0,44.0,12.0
2024-02-20,33.0,958.0,21.0,0,924.0,33.0,219.0,42.0,20.0
2024-02-21,20.0,959.0,81.0,0,234.0,95.0,334.0,67.0,16.0
2024-02-22,36.0,998.0,47.0,1,358.0,9.0,480.0,50.0,18.0
2024-02-23,27.0,1015.0,54.0,1,821.0,60.0,346.0,54.0,17.0
