ID_Estudiante,Fecha_Registro,Edad,Estado_Civil,Lugar_Residencia,Calificaciones,Asistencia_a_clases,Semestre_Actual,Reprobacion_Asignaturas,Horas_Estudio_Semanales,Nivel_Socioeconomico,Ingreso_Familiar_Mensual,Apoyo_Financiero,Empleo_Parcial_o_Tiempo_Completo,Red_Apoyo_Social,Participacion_Extracurricular,Relaciones_Interpersonales,Problemas_Emocionales,Adaptacion_Entorno_Escolar,Personalidad,Autoeficacia_Academica,Horas_Sueno,Condiciones_Salud,Problemas_Familiares,Dependientes_en_Hogar,Tipo_Institucion,Distancia_Centro_Estudios,Acceso_Servicios_Basicos,Desercion
4348,2024-02-12,19,Unión Libre,Foráneo,70,72,5,2,7,Alto,8586,No,No,Moderado,Baja,Regulares,Sí,Mala,Introvertido,Media,7,Regular,Sí,4,Pública,48,Sí,No
2925,2024-02-05,18,Soltero/a,Local,57,58,6,2,6,Medio,7257,Sí,No,Moderado,Media,Regulares,Sí,Mala,Introvertido,Media,5,Regular,No,2,Privada,27,Sí,No
1525,2024-06-11,19,Unión Libre,Foráneo,74,53,1,3,10,Medio,12084,Sí,Sí,Débil,Alta,Regulares,Sí,Mala,Extrovertido,Media,10,Mala,No,1,Pública,45,No,No
-89,2024-06-18,20,Casado/a,Foráneo,63,69,10,2,16,Bajo,7679,No,Sí,Moderado,Media,Buenas,Sí,Regular,Extrovertido,Baja,5,Mala,Sí,4,Pública,27,Sí,No
3044,2024-02-24,19,Casado/a,Foráneo,65,78,7,1,22,Bajo,8473,Sí,Sí,Moderado,Baja,Conflictivas,No,Mala,Introvertido,Baja,7,Mala,No,2,Privada,17,No,No
2481,2024-03-16,21,Soltero/a,Foráneo,94,58,9,2,0,Bajo,9464,No,Sí,Débil,Media,Buenas,No,Buena,Extrovertido,Alta,8,Buena,Sí,0,Pública,37,No,No
3241,2024-06-20,18,Casado/a,Local,79,95,3,2,10,Bajo,24625,Sí,Sí,Moderado,Alta,Buenas,No,Regular,Introvertido,Baja,7,Mala,No,-1,Pública,21,Sí,Sí
4539,2024-03-19,25,Unión Libre,Foráneo,66,94,7,3,17,Medio,8646,No,Sí,Moderado,Media,Conflictivas,No,Buena,Introvertido,Baja,9,Mala,Sí,1,Privada,20,Sí,No
959,2024-03-06,17,Soltero/a,Foráneo,70,50,7,2,12,Alto,13776,Sí,No,Moderado,Media,Regulares,Sí,Mala,Introvertido,Baja,5,Regular,No,4,Pública,45,Sí,Sí
2748,2024-04-14,17,Unión Libre,Foráneo,61,71,4,2,14,Medio,11834,Sí,Sí,Moderado,Baja,Regulares,No,Mala,Introvertido,Baja,8,Buena,No,3,Pública,7,Sí,No
4130,2024-06-06,20,Soltero/a,Local,76,61,7,3,11,Alto,15469,Sí,Sí,Débil,Media,Conflictivas,No,Mala,Extrovertido,Baja,1,Buena,Sí,2,Privada,19,Sí,Sí
2412,2024-06-09,25,Unión Libre,Local,108,56,7,3,5,Medio,13032,No,No,Débil,Alta,Regulares,No,Regular,Introvertido,Alta,6,Mala,No,1,Privada,33,Sí,No
241,2024-06-26,22,Soltero/a,Foráneo,66,95,7,4,16,Alto,14281,Sí,Sí,Fuerte,Baja,Buenas,No,Buena,Introvertido,Baja,12,Regular,Sí,5,Privada,18,No,Sí
2099,2024-02-29,19,Casado/a,Local,92,48,5,3,12,Bajo,16347,Sí,No,Moderado,Media,Conflictivas,Sí,Regular,Extrovertido,Alta,11,Regular,No,1,Pública,28,No,No
2331,2024-01-28,22,Casado/a,Foráneo,72,69,7,1,15,Alto,3061,No,Sí,Moderado,Media,Regulares,No,Regular,Extrovertido,Baja,11,Buena,No,-1,Privada,31,No,Sí
2744,2024-05-29,24,Casado/a,Local,59,49,5,3,16,Alto,13304,Sí,Sí,Fuerte,Baja,Conflictivas,Sí,Mala,Extrovertido,Media,6,Buena,Sí,1,Privada,14,No,No
1676,2024-02-11,24,Soltero/a,Local,56,85,6,1,16,Medio,8344,Sí,Sí,Moderado,Media,Conflictivas,No,Buena,Introvertido,Media,9,Regular,Sí,3,Privada,6,No,No
1459,2024-01-20,19,Soltero/a,Local,87,67,5,0,3,Alto,7842,No,No,Débil,Baja,Conflictivas,Sí,Buena,Extrovertido,Alta,7,Buena,No,3,Privada,24,No,No
-591,2024-01-05,22,Casado/a,Foráneo,71,58,5,1,14,Alto,13529,No,No,Débil,Media,Buenas,No,Buena,Introvertido,Media,3,Regular,Sí,2,Privada,38,Sí,Sí
3817,2024-05-25,17,Casado/a,Foráneo,76,63,6,0,17,Bajo,3496,No,No,Moderado,Media,Conflictivas,No,Regular,Extrovertido,Media,6,Regular,No,2,Privada,28,Sí,No
4397,2024-02-09,22,Casado/a,Local,62,61,8,2,10,Alto,18866,No,No,Moderado,Alta,Conflictivas,Sí,Buena,Extrovertido,Media,5,Regular,No,3,Pública,41,Sí,No
3362,2024-06-10,17,Casado/a,Local,85,101,1,3,12,Medio,16503,Sí,Sí,Fuerte,Media,Regulares,No,Regular,Extrovertido,Media,6,Mala,No,0,Privada,23,No,No
1690,2024-06-08,20,Soltero/a,Local,94,56,4,3,11,Medio,6418,No,No,Débil,Media,Buenas,Sí,Regular,Introvertido,Alta,9,Mala,Sí,1,Pública,21,No,Sí
2442,2024-05-27,20,Soltero/a,Local,74,77,3,5,8,Medio,13520,Sí,No,Moderado,Baja,Buenas,No,Mala,Introvertido,Media,6,Buena,No,0,Privada,5,Sí,No
547,2024-01-26,20,Casado/a,Local,72,68,8,3,5,Medio,7867,No,Sí,Débil,Baja,Conflictivas,Sí,Regular,Introvertido,Baja,6,Regular,Sí,4,Privada,28,Sí,No
3242,2024-05-01,21,Casado/a,Foráneo,84,81,8,3,9,Bajo,17756,Sí,No,Moderado,Media,Buenas,No,Buena,Introvertido,Baja,7,Mala,No,1,Pública,20,Sí,Sí
2219,2024-02-17,19,Unión Libre,Foráneo,71,68,3,2,7,Medio,13804,No,Sí,Fuerte,Media,Buenas,No,Buena,Introvertido,Baja,7,Regular,Sí,2,Privada,5,No,No
954,2024-01-25,22,Casado/a,Foráneo,94,59,6,3,2,Bajo,4967,Sí,No,Fuerte,Baja,Conflictivas,Sí,Mala,Introvertido,Media,7,Buena,No,3,Pública,30,No,Sí
1197,2024-02-28,21,Unión Libre,Local,90,53,9,3,28,Alto,25024,Sí,No,Débil,Alta,Buenas,Sí,Buena,Extrovertido,Baja,3,Buena,Sí,3,Pública,40,No,Sí
-537,2024-04-06,24,Casado/a,Local,73,57,1,2,6,Medio,15949,Sí,No,Moderado,Media,Regulares,Sí,Regular,Extrovertido,Media,5,Regular,No,1,Privada,28,No,Sí
2323,2024-05-17,24,Unión Libre,Foráneo,79,111,4,3,5,Bajo,8329,Sí,No,Moderado,Baja,Conflictivas,No,Regular,Extrovertido,Media,6,Regular,No,2,Privada,27,No,No
1718,2024-04-25,17,Casado/a,Foráneo,81,58,1,4,13,Medio,13596,Sí,No,Moderado,Media,Conflictivas,No,Buena,Introvertido,Media,9,Mala,Sí,4,Privada,14,Sí,Sí
3733,2024-04-05,24,Soltero/a,Local,67,72,10,2,1,Medio,6660,No,No,Débil,Alta,Conflictivas,Sí,Buena,Introvertido,Alta,7,Buena,No,0,Pública,23,No,No
1117,2024-04-19,22,Casado/a,Foráneo,72,78,5,3,9,Bajo,16011,No,No,Moderado,Media,Regulares,No,Regular,Extrovertido,Baja,1,Mala,Sí,1,Privada,46,Sí,No
4452,2024-01-26,19,Unión Libre,Foráneo,100,81,8,0,17,Bajo,7931,Sí,Sí,Débil,Baja,Regulares,Sí,Regular,Extrovertido,Media,6,Regular,Sí,4,Pública,9,Sí,No
2788,2024-01-05,17,Unión Libre,Local,72,94,9,3,16,Bajo,7296,No,Sí,Fuerte,Alta,Regulares,Sí,Mala,Extrovertido,Baja,10,Mala,No,2,Privada,28,No,Sí
2174,2024-01-20,23,Soltero/a,Foráneo,95,73,7,4,5,Medio,19660,No,Sí,Débil,Media,Buenas,No,Mala,Extrovertido,Baja,4,Mala,No,2,Pública,44,No,No
4242,2024-02-06,17,Unión Libre,Local,78,75,4,4,16,Bajo,7740,Sí,Sí,Fuerte,Media,Regulares,Sí,Mala,Extrovertido,Alta,6,Mala,No,2,Privada,-7,Sí,No
3538,2024-02-15,21,Casado/a,Foráneo,63,70,6,2,5,Bajo,4388,Sí,No,Moderado,Baja,Conflictivas,No,Buena,Introvertido,Media,8,Mala,Sí,6,Privada,17,Sí,No
3984,2024-03-28,19,Soltero/a,Foráneo,66,81,6,3,13,Medio,1379,No,No,Fuerte,Baja,Buenas,No,Mala,Introvertido,Alta,5,Regular,No,2,Privada,29,Sí,No
2259,2024-03-10,18,Soltero/a,Foráneo,86,66,3,1,4,Medio,11948,Sí,No,Fuerte,Baja,Regulares,No,Regular,Introvertido,Alta,7,Mala,No,0,Pública,7,Sí,Sí
3783,2024-01-17,21,Soltero/a,Foráneo,96,61,5,1,11,Bajo,13532,No,Sí,Moderado,Media,Conflictivas,Sí,Regular,Introvertido,Alta,3,Mala,Sí,2,Privada,-2,Sí,No
1770,2024-03-25,20,Casado/a,Local,105,76,10,5,6,Alto,11274,No,No,Fuerte,Baja,Buenas,Sí,Regular,Extrovertido,Baja,8,Regular,Sí,4,Pública,38,Sí,Sí
2533,2024-06-28,23,Soltero/a,Foráneo,83,69,4,3,10,Medio,7880,Sí,Sí,Moderado,Alta,Conflictivas,Sí,Mala,Extrovertido,Media,7,Mala,Sí,3,Pública,33,No,No
2769,2024-05-30,22,Casado/a,Foráneo,68,80,4,1,8,Alto,15440,No,No,Fuerte,Media,Regulares,No,Buena,Extrovertido,Media,5,Buena,No,5,Privada,0,No,No
2380,2024-04-15,23,Casado/a,Local,79,64,4,4,13,Medio,12193,No,No,Moderado,Media,Buenas,No,Regular,Introvertido,Baja,7,Mala,Sí,1,Privada,45,No,Sí
-582,2024-03-06,22,Casado/a,Foráneo,60,67,8,4,18,Medio,11149,Sí,Sí,Moderado,Media,Regulares,No,Mala,Extrovertido,Baja,9,Buena,No,2,Pública,28,No,No
3521,2024-01-30,23,Soltero/a,Local,72,77,4,2,6,Medio,10225,Sí,Sí,Fuerte,Baja,Buenas,No,Buena,Extrovertido,Baja,7,Mala,No,1,Pública,20,Sí,No
3467,2024-05-06,23,Unión Libre,Local,79,91,4,2,15,Bajo,12436,No,Sí,Débil,Media,Regulares,Sí,Buena,Extrovertido,Media,5,Regular,Sí,4,Privada,31,Sí,No
1412,2024-03-30,21,Unión Libre,Foráneo,89,47,6,4,6,Medio,13708,No,Sí,Fuerte,Media,Buenas,Sí,Mala,Introvertido,Baja,7,Buena,No,1,Pública,20,Sí,No
1957,2024-06-01,25,Unión Libre,Foráneo,87,68,0,3,22,Medio,9723,No,Sí,Fuerte,Alta,Regulares,No,Buena,Extrovertido,Media,7,Mala,Sí,0,Privada,26,Sí,No
1970,2024-03-24,24,Soltero/a,Foráneo,74,81,5,3,5,Medio,14860,No,Sí,Fuerte,Alta,Buenas,Sí,Regular,Introvertido,Baja,7,Regular,Sí,0,Privada,44,No,Sí
3926,2024-01-28,20,Unión Libre,Foráneo,73,80,4,3,4,Alto,10963,No,Sí,Moderado,Media,Conflictivas,No,Regular,Introvertido,Baja,6,Regular,No,1,Privada,28,Sí,No
2868,2024-02-24,21,Casado/a,Local,108,94,2,3,4,Alto,9257,Sí,No,Débil,Baja,Buenas,No,Regular,Introvertido,Baja,6,Buena,Sí,2,Privada,27,No,No
2988,2024-05-31,19,Casado/a,Local,61,83,5,3,10,Bajo,7916,No,Sí,Moderado,Media,Buenas,No,Buena,Introvertido,Alta,9,Mala,No,1,Pública,3,No,No
1936,2024-04-17,22,Casado/a,Local,57,75,5,0,6,Bajo,19573,No,Sí,Moderado,Alta,Regulares,No,Regular,Extrovertido,Baja,9,Buena,No,4,Privada,34,No,No
-455,2024-05-18,21,Unión Libre,Foráneo,78,46,2,0,9,Alto,9926,Sí,Sí,Débil,Media,Regulares,Sí,Regular,Introvertido,Baja,6,Regular,No,2,Privada,35,No,Sí
2825,2024-02-11,21,Soltero/a,Local,94,74,9,7,19,Alto,8117,No,Sí,Fuerte,Alta,Regulares,No,Mala,Extrovertido,Baja,9,Regular,Sí,3,Pública,22,No,No
4074,2024-04-11,23,Unión Libre,Local,59,86,4,2,0,Alto,14103,No,No,Moderado,Media,Regulares,Sí,Buena,Introvertido,Media,8,Mala,Sí,1,Privada,22,No,Sí
1725,2024-01-29,20,Casado/a,Foráneo,84,41,3,5,12,Medio,15015,Sí,No,Fuerte,Media,Conflictivas,Sí,Buena,Extrovertido,Baja,10,Buena,Sí,4,Privada,28,Sí,Sí
367,2024-05-30,20,Unión Libre,Local,50,92,5,1,2,Bajo,15672,Sí,Sí,Fuerte,Media,Conflictivas,No,Regular,Introvertido,Baja,6,Buena,Sí,2,Privada,52,Sí,Sí
2834,2024-03-25,23,Soltero/a,Foráneo,75,61,8,3,14,Bajo,10279,No,No,Débil,Baja,Conflictivas,Sí,Buena,Extrovertido,Media,5,Regular,Sí,1,Pública,24,No,Sí
514,2024-02-25,20,Casado/a,Foráneo,75,76,7,2,7,Medio,17901,No,No,Débil,Media,Buenas,Sí,Mala,Introvertido,Alta,6,Buena,Sí,3,Privada,26,No,Sí
1072,2024-04-03,21,Casado/a,Foráneo,97,83,9,2,3,Bajo,14595,Sí,Sí,Débil,Baja,Conflictivas,No,Regular,Introvertido,Baja,9,Regular,Sí,4,Pública,16,Sí,Sí
1017,2024-02-13,19,Unión Libre,Local,53,62,2,-1,13,Bajo,16521,Sí,No,Débil,Media,Conflictivas,Sí,Regular,Extrovertido,Baja,8,Mala,Sí,2,Pública,41,No,Sí
1789,2024-06-03,21,Unión Libre,Foráneo,83,63,3,1,6,Alto,11292,Sí,No,Débil,Baja,Buenas,Sí,Regular,Extrovertido,Baja,4,Regular,No,3,Privada,24,No,Sí
2317,2024-01-22,23,Unión Libre,Foráneo,79,83,0,1,12,Medio,8736,No,Sí,Moderado,Baja,Conflictivas,No,Mala,Introvertido,Alta,2,Regular,No,4,Pública,36,Sí,Sí
3042,2024-04-26,22,Soltero/a,Local,65,51,7,0,15,Bajo,1968,No,No,Fuerte,Alta,Regulares,No,Mala,Introvertido,Baja,8,Regular,Sí,1,Pública,13,No,No
616,2024-01-19,21,Unión Libre,Local,95,87,3,0,10,Bajo,8661,No,No,Débil,Media,Conflictivas,No,Buena,Introvertido,Media,8,Regular,Sí,0,Privada,35,No,No
2784,2024-03-26,21,Casado/a,Local,54,63,2,1,6,Medio,13795,No,No,Moderado,Alta,Conflictivas,No,Buena,Extrovertido,Baja,10,Mala,Sí,3,Pública,12,Sí,Sí
3205,2024-06-27,20,Unión Libre,Local,68,94,7,1,10,Medio,17902,Sí,Sí,Fuerte,Media,Buenas,No,Buena,Introvertido,Media,5,Buena,No,2,Pública,-2,Sí,No
501,2024-03-26,21,Soltero/a,Local,71,91,0,1,2,Medio,12373,Sí,No,Fuerte,Baja,Buenas,No,Regular,Introvertido,Alta,6,Regular,Sí,3,Pública,47,Sí,No
2823,2024-06-18,17,Casado/a,Foráneo,72,72,1,3,11,Medio,13678,Sí,No,Fuerte,Media,Regulares,No,Mala,Introvertido,Baja,7,Buena,No,1,Privada,42,No,Sí
3433,2024-03-01,24,Casado/a,Local,90,103,4,0,12,Bajo,11727,No,No,Moderado,Baja,Buenas,No,Regular,Introvertido,Baja,2,Regular,Sí,1,Privada,1,Sí,No
2433,2024-06-06,20,Unión Libre,Foráneo,72,69,0,1,12,Medio,12233,No,No,Fuerte,Alta,Regulares,Sí,Buena,Introvertido,Media,7,Buena,Sí,0,Privada,31,Sí,Sí
5300,2024-05-27,21,Casado/a,Local,87,93,1,0,13,Bajo,1525,No,No,Fuerte,Media,Buenas,No,Buena,Introvertido,Alta,8,Mala,Sí,3,Pública,58,No,Sí
4192,2024-05-23,25,Casado/a,Local,82,68,6,0,0,Alto,23432,Sí,No,Fuerte,Alta,Regulares,Sí,Mala,Extrovertido,Baja,6,Mala,No,0,Privada,16,No,No
1506,2024-05-29,20,Soltero/a,Foráneo,74,95,9,1,14,Bajo,2687,No,Sí,Débil,Media,Conflictivas,No,Mala,Extrovertido,Baja,7,Mala,Sí,2,Pública,23,Sí,Sí
3065,2024-03-21,20,Soltero/a,Local,90,90,2,0,13,Bajo,7347,No,Sí,Moderado,Media,Conflictivas,No,Buena,Introvertido,Media,6,Regular,Sí,3,Pública,16,No,No
4004,2024-02-11,21,Casado/a,Foráneo,80,81,5,2,12,Bajo,23435,No,Sí,Débil,Media,Conflictivas,Sí,Buena,Extrovertido,Baja,7,Mala,Sí,3,Privada,21,No,No
4228,2024-04-14,18,Unión Libre,Foráneo,54,71,0,1,9,Bajo,3523,No,Sí,Débil,Baja,Conflictivas,No,Mala,Extrovertido,Alta,4,Regular,No,1,Pública,32,No,Sí
1473,2024-04-15,21,Unión Libre,Local,79,75,3,1,7,Alto,6395,Sí,No,Débil,Baja,Conflictivas,No,Regular,Extrovertido,Media,5,Regular,Sí,4,Privada,31,Sí,No
4540,2024-05-06,24,Casado/a,Local,93,62,4,1,15,Bajo,10682,Sí,Sí,Débil,Baja,Conflictivas,No,Buena,Extrovertido,Alta,5,Mala,No,1,Privada,24,No,Sí
2862,2024-05-04,24,Soltero/a,Foráneo,72,64,2,3,11,Bajo,15162,No,Sí,Débil,Media,Buenas,No,Buena,Introvertido,Alta,8,Mala,No,2,Privada,27,Sí,Sí
2477,2024-04-14,22,Casado/a,Foráneo,112,95,7,3,13,Medio,18488,No,Sí,Moderado,Alta,Regulares,Sí,Mala,Introvertido,Media,9,Buena,No,2,Privada,22,No,No
3651,2024-03-13,21,Casado/a,Foráneo,90,78,9,2,9,Medio,17151,Sí,No,Débil,Baja,Conflictivas,No,Regular,Introvertido,Alta,6,Buena,Sí,2,Privada,24,Sí,No
528,2024-04-29,20,Casado/a,Local,77,72,5,5,10,Alto,14391,No,Sí,Fuerte,Media,Buenas,Sí,Regular,Introvertido,Baja,7,Mala,Sí,0,Pública,28,Sí,Sí
4509,2024-04-05,24,Unión Libre,Foráneo,73,82,4,2,19,Medio,10840,Sí,Sí,Débil,Alta,Buenas,Sí,Buena,Extrovertido,Alta,6,Regular,No,3,Pública,24,Sí,Sí
948,2024-02-28,19,Unión Libre,Foráneo,78,86,2,4,3,Bajo,17393,Sí,Sí,Moderado,Alta,Regulares,Sí,Regular,Introvertido,Alta,6,Buena,Sí,0,Privada,32,No,No
2898,2024-01-19,21,Casado/a,Foráneo,42,69,4,1,12,Alto,15504,Sí,Sí,Débil,Alta,Conflictivas,No,Regular,Introvertido,Alta,8,Regular,Sí,3,Privada,28,Sí,Sí
3228,2024-01-01,21,Soltero/a,Local,56,71,9,2,14,Medio,8444,Sí,Sí,Fuerte,Baja,Regulares,Sí,Mala,Extrovertido,Media,4,Mala,Sí,0,Pública,24,Sí,No
2336,2024-03-25,23,Soltero/a,Local,82,72,4,1,6,Alto,16594,Sí,No,Débil,Media,Buenas,No,Regular,Extrovertido,Baja,4,Regular,Sí,2,Privada,24,Sí,Sí
900,2024-01-29,19,Casado/a,Local,54,74,5,3,3,Bajo,11835,No,No,Fuerte,Media,Buenas,No,Mala,Extrovertido,Media,4,Buena,Sí,4,Privada,31,Sí,Sí
2594,2024-04-26,23,Unión Libre,Local,66,72,0,1,9,Alto,10969,Sí,Sí,Fuerte,Baja,Regulares,No,Buena,Extrovertido,Baja,7,Buena,No,2,Privada,18,Sí,Sí
2657,2024-06-17,22,Casado/a,Foráneo,60,87,7,2,17,Alto,8975,Sí,No,Fuerte,Media,Conflictivas,Sí,Buena,Introvertido,Media,9,Regular,Sí,2,Pública,30,No,Sí
4295,2024-06-20,24,Unión Libre,Foráneo,67,95,11,4,19,Medio,4514,No,No,Fuerte,Media,Regulares,Sí,Regular,Introvertido,Media,7,Buena,Sí,0,Privada,14,Sí,Sí
1617,2024-01-27,21,Casado/a,Local,87,77,5,6,11,Alto,17014,No,No,Fuerte,Alta,Regulares,No,Regular,Extrovertido,Baja,6,Buena,Sí,3,Pública,30,No,No
2240,2024-02-28,23,Soltero/a,Foráneo,64,81,3,3,4,Bajo,17045,No,Sí,Moderado,Baja,Regulares,Sí,Buena,Extrovertido,Alta,8,Regular,Sí,4,Privada,43,No,No
2856,2024-02-05,23,Casado/a,Local,56,67,2,3,16,Bajo,8886,Sí,Sí,Débil,Alta,Buenas,No,Buena,Extrovertido,Baja,5,Mala,Sí,2,Privada,35,No,Sí
2291,2024-01-21,18,Soltero/a,Foráneo,76,55,5,0,16,Alto,15899,No,No,Moderado,Alta,Buenas,Sí,Buena,Introvertido,Media,6,Regular,Sí,0,Privada,41,Sí,Sí
43,2024-04-01,21,Unión Libre,Foráneo,95,67,5,3,5,Medio,17465,No,No,Fuerte,Media,Buenas,Sí,Regular,Introvertido,Baja,6,Buena,No,2,Pública,45,Sí,Sí
2438,2024-02-03,18,Unión Libre,Foráneo,77,84,6,1,0,Bajo,2165,No,No,Fuerte,Baja,Regulares,No,Buena,Extrovertido,Media,6,Mala,No,3,Pública,6,No,Sí
3305,2024-03-12,19,Unión Libre,Foráneo,68,66,4,3,8,Alto,13762,No,No,Débil,Media,Regulares,Sí,Buena,Extrovertido,Media,8,Regular,No,0,Privada,4,Sí,Sí
3052,2024-04-26,21,Casado/a,Foráneo,61,97,5,1,12,Alto,10772,No,Sí,Moderado,Alta,Conflictivas,No,Buena,Introvertido,Media,12,Mala,Sí,3,Privada,28,No,Sí
3961,2024-03-09,22,Casado/a,Foráneo,61,89,4,2,9,Bajo,8531,No,No,Moderado,Media,Buenas,No,Regular,Extrovertido,Media,9,Mala,Sí,1,Privada,13,No,No
2848,2024-04-12,21,Soltero/a,Foráneo,70,66,5,1,11,Alto,2855,No,No,Fuerte,Baja,Conflictivas,No,Buena,Extrovertido,Media,6,Mala,Sí,5,Privada,37,Sí,No
4833,2024-01-27,19,Unión Libre,Local,59,87,2,1,19,Alto,9947,No,Sí,Fuerte,Media,Buenas,Sí,Buena,Introvertido,Alta,4,Buena,Sí,2,Privada,20,No,No
1429,2024-06-17,25,Casado/a,Foráneo,82,78,6,0,6,Alto,8866,Sí,Sí,Débil,Alta,Regulares,No,Regular,Introvertido,Media,6,Regular,Sí,3,Pública,15,No,No
1974,2024-02-06,21,Casado/a,Local,97,60,5,1,20,Bajo,8399,Sí,Sí,Fuerte,Alta,Conflictivas,Sí,Buena,Extrovertido,Baja,12,Mala,No,3,Privada,46,Sí,Sí
1409,2024-06-21,18,Soltero/a,Foráneo,61,72,6,1,12,Bajo,5658,No,Sí,Fuerte,Media,Conflictivas,No,Buena,Extrovertido,Media,7,Buena,No,0,Pública,13,Sí,No
2902,2024-02-01,20,Unión Libre,Foráneo,80,99,6,5,18,Alto,4600,No,Sí,Fuerte,Alta,Buenas,Sí,Regular,Introvertido,Media,9,Regular,No,1,Pública,22,No,Sí
-352,2024-02-21,21,Casado/a,Local,76,84,8,5,9,Medio,10492,No,No,Débil,Baja,Regulares,No,Mala,Extrovertido,Alta,1,Mala,No,2,Pública,18,Sí,No
2835,2024-04-21,20,Unión Libre,Foráneo,67,97,7,0,19,Medio,9440,No,No,Débil,Baja,Conflictivas,Sí,Mala,Introvertido,Alta,9,Regular,Sí,3,Pública,37,No,No
3619,2024-06-25,20,Unión Libre,Foráneo,91,64,7,3,3,Bajo,12216,Sí,No,Fuerte,Media,Conflictivas,No,Mala,Introvertido,Alta,7,Buena,No,0,Privada,29,Sí,No
3931,2024-03-14,20,Casado/a,Foráneo,56,61,1,3,11,Bajo,15025,No,Sí,Débil,Media,Regulares,No,Regular,Extrovertido,Media,4,Buena,Sí,4,Pública,29,Sí,No
1961,2024-05-24,24,Soltero/a,Foráneo,58,66,6,0,14,Bajo,9760,Sí,No,Fuerte,Media,Buenas,No,Mala,Extrovertido,Alta,9,Regular,No,4,Pública,36,Sí,Sí
822,2024-02-25,23,Casado/a,Local,87,69,8,3,10,Alto,16279,Sí,No,Débil,Baja,Conflictivas,Sí,Mala,Introvertido,Alta,6,Buena,No,3,Pública,36,No,Sí
3106,2024-04-04,16,Unión Libre,Local,57,86,7,4,9,Bajo,11150,Sí,Sí,Moderado,Alta,Regulares,Sí,Regular,Extrovertido,Baja,6,Buena,Sí,2,Pública,12,Sí,No
1483,2024-06-14,21,Casado/a,Local,65,76,2,3,10,Medio,14945,No,No,Débil,Alta,Buenas,No,Regular,Extrovertido,Baja,4,Regular,No,3,Pública,16,No,Sí
1809,2024-05-10,18,Soltero/a,Foráneo,56,85,7,2,14,Medio,7652,No,Sí,Débil,Media,Regulares,Sí,Regular,Introvertido,Alta,6,Mala,Sí,2,Privada,50,Sí,No
1269,2024-03-28,20,Soltero/a,Local,57,40,-1,4,10,Bajo,12392,Sí,Sí,Moderado,Alta,Conflictivas,No,Regular,Extrovertido,Baja,3,Regular,No,1,Pública,19,No,Sí
3729,2024-04-02,22,Unión Libre,Foráneo,64,78,6,2,17,Medio,6518,No,No,Débil,Alta,Buenas,Sí,Mala,Introvertido,Baja,5,Mala,Sí,2,Privada,15,No,No
3045,2024-01-27,22,Soltero/a,Local,68,79,4,1,14,Medio,11558,No,No,Moderado,Baja,Conflictivas,Sí,Mala,Extrovertido,Alta,7,Buena,Sí,4,Pública,12,Sí,No
3965,2024-04-17,21,Casado/a,Local,85,76,5,6,10,Bajo,8456,Sí,Sí,Débil,Alta,Conflictivas,Sí,Regular,Extrovertido,Baja,7,Regular,Sí,4,Pública,22,No,No
2355,2024-05-22,21,Unión Libre,Foráneo,66,64,5,2,8,Medio,4965,Sí,No,Fuerte,Baja,Regulares,No,Mala,Introvertido,Media,10,Buena,No,2,Privada,15,No,Sí
2937,2024-01-04,18,Unión Libre,Foráneo,86,60,3,4,9,Bajo,16695,Sí,Sí,Fuerte,Baja,Buenas,No,Mala,Extrovertido,Media,11,Buena,No,1,Privada,46,Sí,No
3389,2024-05-17,21,Unión Libre,Local,73,54,2,2,11,Medio,9119,Sí,Sí,Fuerte,Baja,Regulares,Sí,Buena,Introvertido,Alta,6,Mala,Sí,4,Privada,20,Sí,No
1476,2024-01-31,19,Casado/a,Local,87,51,6,3,8,Bajo,8380,No,Sí,Débil,Media,Regulares,Sí,Buena,Extrovertido,Baja,4,Mala,Sí,1,Privada,44,No,No
1328,2024-03-17,16,Casado/a,Foráneo,80,69,-3,2,12,Bajo,15699,Sí,No,Fuerte,Alta,Buenas,Sí,Buena,Extrovertido,Alta,9,Buena,Sí,0,Pública,26,No,Sí
2998,2024-04-23,21,Casado/a,Local,79,67,3,1,15,Bajo,18782,No,No,Fuerte,Media,Regulares,No,Buena,Introvertido,Media,5,Buena,No,3,Pública,13,Sí,Sí
4188,2024-06-07,20,Soltero/a,Local,91,48,5,4,13,Bajo,15616,No,Sí,Fuerte,Media,Buenas,No,Buena,Introvertido,Alta,6,Buena,Sí,1,Pública,44,Sí,No
1837,2024-05-21,25,Unión Libre,Foráneo,54,41,2,2,11,Medio,7045,Sí,Sí,Moderado,Media,Conflictivas,Sí,Buena,Extrovertido,Media,8,Mala,Sí,0,Privada,7,Sí,Sí
3296,2024-03-31,23,Soltero/a,Foráneo,77,83,5,2,16,Medio,21487,Sí,No,Moderado,Alta,Buenas,No,Buena,Introvertido,Alta,6,Regular,Sí,2,Privada,17,Sí,No
3366,2024-05-29,20,Unión Libre,Local,47,53,8,0,13,Bajo,16145,No,No,Fuerte,Media,Buenas,No,Buena,Introvertido,Media,5,Buena,Sí,3,Pública,22,Sí,Sí
1423,2024-05-21,19,Casado/a,Local,65,62,7,2,-1,Bajo,11798,Sí,Sí,Moderado,Media,Buenas,No,Mala,Introvertido,Media,7,Mala,No,1,Pública,1,Sí,No
