ID_Estudiante,Fecha_Registro,Edad,Estado_Civil,Lugar_Residencia,Calificaciones,Asistencia_a_clases,Semestre_Actual,Reprobacion_Asignaturas,Horas_Estudio_Semanales,Nivel_Socioeconomico,Ingreso_Familiar_Mensual,Apoyo_Financiero,Empleo_Parcial_o_Tiempo_Completo,Red_Apoyo_Social,Participacion_Extracurricular,Relaciones_Interpersonales,Problemas_Emocionales,Adaptacion_Entorno_Escolar,Personalidad,Autoeficacia_Academica,Horas_Sueno,Condiciones_Salud,Problemas_Familiares,Dependientes_en_Hogar,Tipo_Institucion,Distancia_Centro_Estudios,Acceso_Servicios_Basicos,Desercion
3046,2024-01-27,18,Unión Libre,Foráneo,98.83,50.39,3,5,1,Bajo,7698,Sí,Sí,Fuerte,Baja,Buenas,No,Regular,Introvertido,Baja,5,Buena,No,0,Pública,47.43,Sí,Sí
3047,2024-02-25,24,Soltero/a,Local,86.58,74.75,10,4,8,Bajo,15952,Sí,No,Débil,Baja,Conflictivas,No,Mala,Extrovertido,Media,6,Buena,Sí,5,Privada,36.41,No,Sí
3048,2024-01-05,18,Soltero/a,Foráneo,62.71,57.06,3,5,14,Medio,14331,Sí,Sí,Fuerte,Baja,Buenas,No,Buena,Introvertido,Baja,10,Regular,No,0,Pública,46.92,No,Sí
3049,2024-06-19,25,Soltero/a,Local,59.0,94.72,1,1,4,Bajo,9393,Sí,Sí,Fuerte,Baja,Conflictivas,Sí,Buena,Introvertido,Baja,10,Mala,No,1,Pública,3.0,No,Sí
3050,2024-03-10,19,Soltero/a,Local,95.29,73.67,2,2,14,Alto,7113,No,Sí,Fuerte,Alta,Buenas,No,Buena,Extrovertido,Alta,6,Mala,Sí,1,Privada,36.19,No,No
3051,2024-02-19,24,Casado/a,Foráneo,62.45,55.57,4,5,1,Medio,9208,Sí,No,Moderado,Baja,Conflictivas,Sí,Regular,Extrovertido,Media,4,Buena,No,5,Privada,20.01,No,No
3052,2024-01-31,25,Unión Libre,Local,79.65,80.01,3,2,10,Medio,18365,No,No,Débil,Media,Conflictivas,No,Mala,Extrovertido,Media,9,Buena,No,4,Privada,26.99,No,No
3053,2024-05-12,18,Unión Libre,Foráneo,85.63,56.36,7,4,14,Medio,19857,Sí,Sí,Débil,Alta,Regulares,No,Buena,Extrovertido,Alta,6,Mala,Sí,1,Pública,20.23,No,Sí
3054,2024-03-08,23,Soltero/a,Foráneo,83.92,90.87,2,5,3,Bajo,10630,No,Sí,Moderado,Media,Regulares,No,Mala,Extrovertido,Baja,5,Mala,No,4,Privada,12.64,No,Sí
3055,2024-04-13,21,Casado/a,Local,84.8,83.53,4,3,8,Bajo,9041,Sí,Sí,Débil,Baja,Conflictivas,Sí,Mala,Extrovertido,Alta,10,Buena,Sí,3,Pública,35.23,No,Sí
3056,2024-05-03,25,Soltero/a,Local,63.27,61.26,2,1,18,Medio,14471,Sí,Sí,Fuerte,Media,Conflictivas,Sí,Buena,Introvertido,Alta,10,Buena,Sí,1,Pública,30.23,Sí,No
3057,2024-05-06,25,Soltero/a,Foráneo,80.14,92.08,6,1,16,Alto,6196,No,No,Fuerte,Media,Conflictivas,Sí,Regular,Introvertido,Alta,4,Mala,Sí,2,Pública,36.6,No,No
3058,2024-04-23,20,Casado/a,Foráneo,53.18,88.03,7,2,6,Alto,8383,Sí,Sí,Moderado,Alta,Conflictivas,No,Buena,Introvertido,Baja,5,Regular,No,3,Pública,17.48,Sí,Sí
3059,2024-06-22,19,Unión Libre,Local,76.36,52.44,3,2,16,Medio,13834,No,Sí,Débil,Baja,Regulares,Sí,Regular,Extrovertido,Media,7,Buena,Sí,4,Pública,39.38,Sí,Sí
3060,2024-05-05,19,Unión Libre,Foráneo,84.89,87.4,5,4,15,Medio,19795,No,No,Débil,Baja,Conflictivas,No,Regular,Introvertido,Media,10,Mala,No,4,Privada,5.62,No,Sí
3061,2024-06-01,19,Casado/a,Local,82.54,73.17,2,5,14,Medio,9024,No,No,Débil,Alta,Conflictivas,No,Regular,Extrovertido,Baja,4,Buena,Sí,4,Privada,48.74,Sí,Sí
3062,2024-03-25,23,Unión Libre,Foráneo,94.79,76.4,5,1,6,Bajo,12159,No,No,Débil,Alta,Buenas,No,Mala,Extrovertido,Baja,8,Mala,Sí,1,Privada,40.35,No,No
3063,2024-01-10,24,Unión Libre,Foráneo,99.67,66.36,2,3,19,Medio,10701,No,No,Fuerte,Alta,Regulares,Sí,Regular,Introvertido,Media,8,Regular,Sí,3,Pública,3.64,Sí,No
3064,2024-02-25,24,Soltero/a,Local,68.29,61.48,5,5,10,Alto,7106,Sí,Sí,Moderado,Alta,Conflictivas,Sí,Regular,Introvertido,Baja,7,Mala,Sí,3,Pública,9.82,Sí,No
3065,2024-03-29,21,Soltero/a,Foráneo,72.11,98.3,5,3,6,Medio,7039,Sí,No,Débil,Baja,Regulares,Sí,Regular,Extrovertido,Media,4,Mala,No,3,Pública,4.7,Sí,No
3066,2024-02-11,21,Unión Libre,Foráneo,68.42,63.56,3,4,7,Medio,4502,Sí,Sí,Fuerte,Baja,Regulares,Sí,Regular,Introvertido,Alta,9,Mala,Sí,2,Pública,27.91,No,Sí
3067,2024-05-12,24,Unión Libre,Local,54.64,58.15,6,2,3,Alto,7365,No,Sí,Fuerte,Alta,Buenas,No,Mala,Introvertido,Alta,8,Mala,Sí,4,Pública,24.97,Sí,No
3068,2024-04-07,24,Unión Libre,Foráneo,72.1,51.52,4,3,17,Medio,16963,Sí,No,Fuerte,Alta,Regulares,Sí,Buena,Extrovertido,Baja,10,Buena,Sí,4,Pública,44.42,Sí,Sí
3069,2024-02-24,25,Unión Libre,Local,54.38,93.78,1,1,8,Medio,9403,Sí,No,Fuerte,Alta,Conflictivas,No,Mala,Introvertido,Baja,7,Regular,No,3,Privada,19.9,Sí,No
3070,2024-06-03,24,Soltero/a,Foráneo,87.19,94.27,10,1,5,Medio,7337,Sí,No,Fuerte,Alta,Buenas,Sí,Buena,Extrovertido,Alta,4,Mala,Sí,4,Privada,42.04,Sí,No
3071,2024-05-14,19,Casado/a,Foráneo,64.01,58.49,5,1,14,Medio,3289,Sí,No,Moderado,Baja,Conflictivas,No,Buena,Introvertido,Media,7,Regular,Sí,2,Privada,14.08,No,Sí
3072,2024-04-12,23,Soltero/a,Local,69.52,56.64,9,3,4,Medio,8196,No,No,Débil,Alta,Conflictivas,Sí,Buena,Introvertido,Baja,9,Buena,No,4,Pública,42.25,Sí,Sí
3073,2024-01-15,20,Casado/a,Local,80.19,95.71,6,4,7,Alto,18437,No,Sí,Moderado,Alta,Conflictivas,No,Regular,Extrovertido,Alta,4,Buena,Sí,2,Pública,15.24,Sí,Sí
3074,2024-05-11,18,Casado/a,Foráneo,77.04,84.19,10,0,11,Alto,9888,Sí,No,Débil,Baja,Conflictivas,No,Buena,Introvertido,Alta,7,Buena,Sí,1,Pública,8.45,Sí,No
3075,2024-03-20,20,Soltero/a,Foráneo,63.37,69.17,9,0,1,Bajo,7503,Sí,No,Moderado,Media,Conflictivas,Sí,Buena,Extrovertido,Alta,9,Mala,Sí,5,Pública,26.19,No,No
3076,2024-03-07,21,Soltero/a,Foráneo,74.1,92.05,6,2,2,Medio,9091,Sí,Sí,Moderado,Alta,Regulares,Sí,Mala,Introvertido,Media,4,Buena,Sí,1,Privada,47.68,Sí,No
3077,2024-01-16,22,Unión Libre,Foráneo,91.45,93.18,8,4,3,Alto,18053,Sí,No,Moderado,Baja,Conflictivas,Sí,Regular,Extrovertido,Alta,9,Buena,Sí,1,Pública,42.32,Sí,Sí
3078,2024-06-13,18,Soltero/a,Foráneo,60.61,65.99,4,4,13,Bajo,6946,No,No,Débil,Alta,Regulares,Sí,Regular,Extrovertido,Baja,5,Regular,Sí,5,Pública,17.9,No,Sí
3079,2024-03-02,22,Unión Libre,Local,98.7,67.75,4,1,6,Alto,14189,Sí,No,Fuerte,Alta,Buenas,Sí,Buena,Extrovertido,Alta,6,Buena,No,3,Privada,10.95,Sí,Sí
3080,2024-02-14,21,Soltero/a,Local,92.67,83.54,5,0,19,Alto,5355,No,No,Moderado,Media,Regulares,Sí,Regular,Introvertido,Media,8,Regular,Sí,4,Privada,20.31,No,Sí
3081,2024-01-10,24,Soltero/a,Foráneo,86.81,63.67,9,4,7,Alto,16333,Sí,No,Moderado,Baja,Conflictivas,No,Buena,Introvertido,Media,7,Regular,No,1,Privada,2.44,Sí,No
3082,2024-02-21,25,Soltero/a,Foráneo,70.63,63.9,6,5,7,Bajo,16485,No,Sí,Débil,Baja,Buenas,No,Regular,Extrovertido,Baja,10,Buena,No,5,Pública,46.3,Sí,Sí
3083,2024-01-23,25,Casado/a,Local,90.5,78.11,10,2,2,Bajo,10721,Sí,Sí,Débil,Alta,Regulares,Sí,Buena,Introvertido,Media,4,Regular,Sí,2,Pública,13.21,No,Sí
3084,2024-03-30,18,Unión Libre,Local,51.43,63.05,3,3,12,Medio,6401,Sí,No,Débil,Media,Regulares,No,Regular,Introvertido,Alta,5,Regular,No,2,Privada,30.96,Sí,Sí
3085,2024-01-02,19,Casado/a,Local,52.32,80.99,10,4,8,Bajo,5220,No,Sí,Fuerte,Media,Regulares,No,Mala,Extrovertido,Baja,8,Buena,No,4,Privada,15.15,No,No
3086,2024-02-09,19,Soltero/a,Foráneo,81.46,64.61,8,3,4,Alto,16274,Sí,No,Moderado,Media,Regulares,Sí,Mala,Introvertido,Media,6,Mala,Sí,1,Pública,12.8,No,No
3087,2024-06-05,20,Casado/a,Local,55.91,77.72,1,4,8,Medio,5073,Sí,Sí,Moderado,Baja,Buenas,No,Buena,Extrovertido,Media,8,Mala,No,5,Privada,4.72,Sí,Sí
3088,2024-06-12,19,Unión Libre,Local,94.03,84.37,3,3,5,Bajo,16697,No,No,Débil,Media,Buenas,No,Regular,Extrovertido,Baja,10,Buena,No,4,Privada,17.77,Sí,Sí
3089,2024-01-12,21,Soltero/a,Local,73.02,87.29,3,4,19,Alto,6591,Sí,Sí,Débil,Baja,Conflictivas,No,Regular,Introvertido,Baja,9,Regular,No,1,Pública,26.12,Sí,No
3090,2024-03-21,19,Unión Libre,Local,63.16,56.42,8,3,17,Alto,18505,No,Sí,Fuerte,Media,Conflictivas,No,Mala,Extrovertido,Media,8,Buena,Sí,2,Privada,35.68,No,Sí
3091,2024-04-16,24,Casado/a,Local,52.35,82.53,6,5,10,Medio,11790,No,Sí,Débil,Alta,Regulares,Sí,Regular,Extrovertido,Baja,5,Buena,No,3,Pública,11.08,No,No
3092,2024-03-30,22,Casado/a,Local,94.62,88.74,7,3,11,Alto,4968,No,No,Débil,Baja,Conflictivas,No,Regular,Extrovertido,Alta,6,Mala,No,2,Pública,15.92,Sí,No
3093,2024-03-14,19,Casado/a,Local,72.31,81.98,10,4,7,Medio,12107,No,No,Moderado,Media,Conflictivas,No,Buena,Introvertido,Baja,9,Buena,No,5,Pública,25.46,No,Sí
3094,2024-04-08,20,Soltero/a,Local,65.26,94.2,9,5,8,Bajo,8529,No,No,Débil,Media,Regulares,Sí,Buena,Extrovertido,Media,4,Mala,Sí,2,Pública,19.11,No,No
3095,2024-05-28,20,Soltero/a,Local,64.81,65.36,6,3,5,Bajo,9680,No,No,Moderado,Media,Regulares,No,Regular,Introvertido,Media,8,Mala,Sí,1,Pública,15.99,No,Sí
3096,2024-03-17,25,Unión Libre,Foráneo,88.75,73.52,2,0,20,Medio,15378,No,No,Fuerte,Baja,Conflictivas,No,Buena,Introvertido,Baja,6,Regular,Sí,1,Pública,12.51,Sí,No
3097,2024-05-03,25,Casado/a,Local,80.64,64.06,4,3,10,Bajo,14615,Sí,Sí,Débil,Media,Buenas,No,Buena,Introvertido,Baja,4,Buena,No,1,Pública,48.99,No,No
3098,2024-06-17,20,Unión Libre,Foráneo,98.25,97.69,8,3,7,Bajo,15663,Sí,No,Fuerte,Baja,Regulares,No,Mala,Extrovertido,Baja,8,Buena,Sí,4,Privada,12.09,Sí,Sí
3099,2024-01-17,23,Unión Libre,Foráneo,88.89,98.5,8,5,1,Alto,15744,Sí,No,Débil,Baja,Buenas,No,Regular,Extrovertido,Alta,7,Buena,No,0,Pública,31.69,Sí,No
3100,2024-01-04,24,Soltero/a,Local,93.22,79.85,3,5,8,Medio,14877,No,No,Fuerte,Alta,Regulares,Sí,Mala,Introvertido,Media,10,Mala,No,4,Privada,19.17,Sí,No
3101,2024-05-29,25,Unión Libre,Local,60.39,67.82,1,1,9,Bajo,11893,Sí,Sí,Fuerte,Media,Buenas,No,Mala,Extrovertido,Media,8,Buena,Sí,5,Pública,19.54,Sí,Sí
3102,2024-01-13,20,Casado/a,Foráneo,50.21,85.6,7,2,7,Bajo,9225,No,No,Fuerte,Alta,Conflictivas,Sí,Regular,Introvertido,Alta,7,Mala,Sí,4,Privada,6.9,No,No
3103,2024-01-02,18,Soltero/a,Local,90.25,57.41,9,5,17,Alto,8963,No,Sí,Moderado,Media,Buenas,Sí,Regular,Extrovertido,Media,4,Regular,No,4,Pública,47.19,No,No
3104,2024-03-09,24,Soltero/a,Foráneo,60.99,51.03,9,5,20,Bajo,14491,No,Sí,Débil,Media,Regulares,No,Mala,Extrovertido,Media,8,Mala,No,1,Pública,28.14,Sí,Sí
3105,2024-02-14,18,Soltero/a,Foráneo,96.28,53.99,1,2,6,Bajo,11903,Sí,Sí,Fuerte,Baja,Regulares,Sí,Mala,Introvertido,Alta,6,Regular,No,1,Pública,22.19,Sí,Sí
3106,2024-05-31,20,Unión Libre,Local,87.15,89.7,8,1,3,Alto,6399,Sí,Sí,Débil,Alta,Regulares,No,Mala,Extrovertido,Media,5,Mala,Sí,2,Privada,22.55,Sí,No
3107,2024-05-27,23,Casado/a,Local,65.47,81.01,8,4,3,Bajo,18698,Sí,Sí,Moderado,Alta,Regulares,Sí,Mala,Introvertido,Baja,8,Mala,Sí,4,Pública,41.04,Sí,No
3108,2024-01-29,19,Soltero/a,Foráneo,94.5,99.72,2,2,20,Bajo,16821,Sí,Sí,Débil,Alta,Regulares,No,Mala,Introvertido,Media,10,Mala,Sí,2,Pública,38.45,No,Sí
3109,2024-06-22,20,Unión Libre,Foráneo,70.22,51.91,1,4,4,Alto,16533,Sí,No,Fuerte,Baja,Regulares,Sí,Regular,Extrovertido,Baja,4,Mala,No,4,Pública,19.04,Sí,Sí
3110,2024-01-07,21,Unión Libre,Foráneo,89.43,97.17,3,2,7,Bajo,12533,No,Sí,Moderado,Media,Regulares,No,Mala,Extrovertido,Alta,8,Mala,Sí,0,Privada,35.3,Sí,Sí
3111,2024-03-15,24,Unión Libre,Foráneo,95.27,85.14,8,1,10,Medio,14376,No,No,Débil,Baja,Conflictivas,No,Mala,Extrovertido,Baja,5,Regular,Sí,1,Pública,5.61,No,No
3112,2024-05-16,24,Soltero/a,Foráneo,68.32,96.7,9,5,5,Alto,19394,No,Sí,Moderado,Alta,Conflictivas,No,Buena,Extrovertido,Alta,6,Regular,No,2,Pública,39.82,No,No
3113,2024-05-12,20,Casado/a,Foráneo,50.68,87.83,4,1,4,Medio,18046,No,Sí,Moderado,Baja,Regulares,Sí,Buena,Introvertido,Alta,4,Regular,No,3,Pública,49.65,Sí,Sí
3114,2024-01-20,24,Soltero/a,Foráneo,94.71,88.52,5,0,19,Alto,8513,Sí,No,Débil,Media,Conflictivas,No,Regular,Introvertido,Baja,9,Mala,No,0,Privada,20.45,No,No
3115,2024-02-03,25,Casado/a,Local,78.9,59.07,1,3,14,Medio,16731,No,No,Moderado,Baja,Buenas,Sí,Regular,Extrovertido,Alta,10,Regular,Sí,4,Privada,25.03,No,No
3116,2024-04-18,18,Soltero/a,Foráneo,55.46,81.21,9,2,15,Medio,17291,Sí,No,Moderado,Media,Conflictivas,Sí,Regular,Introvertido,Alta,6,Buena,No,0,Pública,3.05,Sí,Sí
3117,2024-04-17,24,Unión Libre,Local,70.95,55.15,6,1,8,Bajo,8851,Sí,Sí,Moderado,Media,Regulares,Sí,Regular,Introvertido,Alta,8,Mala,Sí,0,Pública,13.3,No,No
3118,2024-06-11,19,Unión Libre,Local,83.04,94.87,4,2,19,Bajo,18564,No,No,Débil,Alta,Conflictivas,Sí,Buena,Extrovertido,Alta,6,Buena,No,5,Pública,18.13,Sí,Sí
3119,2024-01-09,22,Casado/a,Foráneo,54.15,62.68,7,0,12,Medio,10831,No,Sí,Débil,Alta,Conflictivas,No,Regular,Introvertido,Baja,6,Mala,Sí,0,Privada,24.67,No,Sí
3120,2024-02-21,24,Soltero/a,Foráneo,53.26,96.35,2,0,1,Alto,8992,Sí,Sí,Débil,Baja,Regulares,Sí,Mala,Extrovertido,Baja,8,Regular,No,1,Privada,11.55,Sí,No
3121,2024-05-21,25,Unión Libre,Foráneo,50.54,56.93,2,4,14,Alto,9169,No,Sí,Débil,Alta,Regulares,Sí,Mala,Introvertido,Media,5,Buena,Sí,1,Privada,10.27,Sí,Sí
3122,2024-06-05,24,Casado/a,Local,60.43,65.18,10,5,20,Medio,13348,Sí,Sí,Moderado,Alta,Buenas,No,Buena,Introvertido,Baja,8,Buena,Sí,1,Privada,40.09,No,No
3123,2024-05-01,24,Soltero/a,Foráneo,53.75,78.07,5,1,2,Bajo,19205,No,Sí,Débil,Alta,Conflictivas,No,Regular,Introvertido,Baja,10,Regular,Sí,3,Privada,46.84,No,Sí
3124,2024-03-22,21,Unión Libre,Local,72.7,66.96,10,5,2,Bajo,5514,No,No,Moderado,Baja,Buenas,No,Regular,Extrovertido,Media,7,Mala,No,4,Pública,28.39,No,Sí
3125,2024-06-22,19,Unión Libre,Local,50.81,56.04,5,5,20,Medio,12071,No,No,Débil,Media,Regulares,Sí,Buena,Extrovertido,Media,10,Buena,Sí,3,Pública,39.33,Sí,No
3126,2024-01-04,24,Soltero/a,Foráneo,63.01,53.71,7,0,11,Medio,15317,No,Sí,Moderado,Media,Conflictivas,Sí,Regular,Extrovertido,Alta,6,Mala,Sí,3,Privada,3.85,Sí,Sí
3127,2024-01-01,21,Casado/a,Foráneo,60.45,57.87,5,3,14,Bajo,18946,No,Sí,Fuerte,Media,Conflictivas,No,Regular,Introvertido,Baja,6,Mala,No,2,Privada,7.89,No,No
3128,2024-04-22,19,Soltero/a,Local,64.7,76.33,7,3,1,Bajo,6702,Sí,Sí,Moderado,Media,Regulares,Sí,Regular,Introvertido,Baja,10,Mala,Sí,3,Privada,29.12,Sí,Sí
3129,2024-04-19,23,Casado/a,Local,76.3,88.06,5,5,20,Alto,13982,Sí,Sí,Débil,Baja,Regulares,Sí,Mala,Introvertido,Baja,8,Regular,No,2,Pública,8.07,Sí,No
3130,2024-02-12,25,Unión Libre,Foráneo,62.74,61.37,5,0,17,Bajo,13504,Sí,No,Débil,Alta,Regulares,Sí,Buena,Introvertido,Baja,8,Regular,No,0,Pública,39.34,Sí,Sí
3131,2024-02-23,19,Casado/a,Foráneo,91.84,51.25,10,0,11,Alto,7565,No,Sí,Fuerte,Alta,Buenas,No,Buena,Extrovertido,Alta,4,Regular,Sí,0,Privada,17.08,No,No
3132,2024-06-12,18,Casado/a,Local,65.78,82.97,10,5,18,Medio,16592,Sí,Sí,Fuerte,Baja,Conflictivas,No,Regular,Extrovertido,Baja,9,Buena,Sí,2,Pública,34.49,Sí,No
3133,2024-02-25,21,Casado/a,Local,57.81,64.12,7,2,4,Bajo,7000,No,Sí,Fuerte,Media,Buenas,No,Regular,Extrovertido,Alta,10,Mala,Sí,2,Privada,25.1,Sí,Sí
3134,2024-04-02,18,Casado/a,Foráneo,95.59,66.74,1,3,8,Bajo,6386,Sí,Sí,Débil,Alta,Conflictivas,No,Mala,Introvertido,Media,5,Regular,Sí,4,Privada,2.28,No,Sí
3135,2024-05-21,24,Casado/a,Local,76.51,97.27,6,1,14,Alto,7627,No,Sí,Fuerte,Baja,Conflictivas,Sí,Mala,Extrovertido,Alta,8,Regular,Sí,5,Pública,14.62,No,No
3136,2024-05-31,22,Unión Libre,Foráneo,77.11,73.38,3,3,4,Medio,11486,No,No,Débil,Media,Regulares,Sí,Buena,Introvertido,Media,4,Regular,Sí,0,Pública,28.36,Sí,No
3137,2024-02-22,18,Unión Libre,Local,84.59,66.1,8,3,9,Alto,14003,No,Sí,Fuerte,Baja,Buenas,Sí,Regular,Introvertido,Alta,6,Buena,Sí,3,Pública,41.35,Sí,No
3138,2024-04-14,23,Soltero/a,Foráneo,67.05,57.52,9,0,11,Medio,3113,Sí,Sí,Débil,Baja,Buenas,Sí,Mala,Introvertido,Media,7,Mala,No,3,Privada,31.18,Sí,Sí
3139,2024-06-15,19,Soltero/a,Foráneo,70.69,95.24,5,3,10,Medio,16618,Sí,No,Moderado,Alta,Conflictivas,Sí,Regular,Introvertido,Media,9,Mala,Sí,2,Privada,10.59,Sí,Sí
3140,2024-03-04,19,Unión Libre,Local,69.09,57.29,1,5,15,Alto,8780,Sí,Sí,Moderado,Media,Buenas,Sí,Buena,Extrovertido,Baja,5,Mala,Sí,3,Pública,40.63,Sí,Sí
3141,2024-05-11,19,Soltero/a,Foráneo,97.12,79.63,10,2,9,Bajo,17322,No,No,Moderado,Media,Regulares,Sí,Regular,Introvertido,Alta,8,Regular,Sí,3,Privada,22.2,No,No
3142,2024-02-15,23,Casado/a,Foráneo,51.4,90.62,10,4,19,Bajo,17207,No,No,Moderado,Media,Regulares,No,Mala,Introvertido,Alta,7,Mala,No,1,Privada,17.38,No,No
3143,2024-03-09,25,Soltero/a,Local,74.54,94.07,6,3,1,Medio,19707,No,Sí,Fuerte,Baja,Conflictivas,No,Regular,Introvertido,Baja,6,Mala,No,1,Pública,27.34,Sí,No
3144,2024-02-05,25,Unión Libre,Foráneo,77.57,77.03,2,0,9,Medio,18175,Sí,No,Fuerte,Alta,Conflictivas,Sí,Buena,Introvertido,Baja,10,Buena,No,5,Privada,6.54,Sí,Sí
3145,2024-01-19,24,Unión Libre,Foráneo,60.91,66.92,10,4,1,Alto,11701,No,No,Fuerte,Alta,Buenas,Sí,Mala,Introvertido,Media,10,Buena,Sí,4,Pública,26.4,No,Sí
3146,2024-02-13,22,Unión Libre,Local,84.33,90.7,9,5,17,Bajo,16680,No,No,Fuerte,Alta,Regulares,No,Regular,Extrovertido,Media,7,Buena,Sí,0,Privada,41.89,No,Sí
3147,2024-03-31,22,Casado/a,Foráneo,71.52,78.83,7,5,1,Bajo,5407,Sí,No,Fuerte,Baja,Buenas,Sí,Regular,Extrovertido,Baja,10,Mala,Sí,2,Pública,39.45,No,No
3148,2024-01-15,23,Unión Libre,Local,75.32,98.74,9,3,3,Bajo,13148,No,No,Moderado,Alta,Buenas,Sí,Regular,Extrovertido,Baja,8,Mala,Sí,3,Pública,2.41,Sí,No
3149,2024-01-06,19,Soltero/a,Local,66.25,80.56,1,1,11,Bajo,3693,Sí,No,Fuerte,Alta,Buenas,Sí,Regular,Extrovertido,Alta,10,Mala,No,4,Privada,12.4,No,No
3150,2024-06-02,24,Unión Libre,Local,56.72,73.32,2,2,2,Alto,7586,No,Sí,Fuerte,Baja,Regulares,Sí,Mala,Introvertido,Media,6,Buena,No,0,Privada,4.33,Sí,Sí
3151,2024-03-02,22,Casado/a,Foráneo,93.05,65.56,2,1,10,Alto,19326,No,No,Moderado,Baja,Conflictivas,No,Mala,Extrovertido,Alta,10,Regular,Sí,1,Privada,45.6,No,No
3152,2024-06-12,22,Unión Libre,Foráneo,96.3,63.76,4,1,3,Alto,17300,No,Sí,Moderado,Baja,Regulares,No,Regular,Extrovertido,Media,8,Mala,Sí,4,Pública,9.87,No,Sí
3153,2024-06-29,21,Casado/a,Foráneo,69.51,98.23,1,2,7,Alto,8271,No,Sí,Fuerte,Baja,Conflictivas,No,Buena,Extrovertido,Alta,6,Mala,Sí,0,Pública,36.35,No,No
3154,2024-06-26,25,Unión Libre,Local,59.79,99.72,8,0,16,Bajo,15873,Sí,Sí,Moderado,Baja,Buenas,Sí,Regular,Extrovertido,Media,9,Buena,Sí,1,Pública,15.15,Sí,No
3155,2024-06-27,24,Unión Libre,Local,93.22,53.35,7,1,12,Medio,11724,No,Sí,Fuerte,Alta,Buenas,Sí,Regular,Introvertido,Alta,8,Regular,Sí,2,Privada,16.89,Sí,No
3156,2024-05-05,18,Unión Libre,Local,70.83,57.53,10,0,1,Alto,5311,Sí,Sí,Débil,Alta,Buenas,Sí,Buena,Introvertido,Baja,8,Mala,Sí,3,Privada,11.58,Sí,No
3157,2024-03-13,20,Casado/a,Local,86.23,53.82,3,4,16,Alto,16330,Sí,Sí,Fuerte,Alta,Buenas,No,Buena,Introvertido,Baja,6,Regular,Sí,0,Pública,37.41,Sí,Sí
3158,2024-06-23,22,Unión Libre,Local,96.08,72.25,4,1,19,Alto,7302,No,Sí,Moderado,Baja,Regulares,No,Buena,Introvertido,Baja,8,Buena,Sí,4,Privada,13.43,No,No
3159,2024-03-26,21,Casado/a,Local,98.04,89.06,7,3,16,Alto,18768,No,No,Moderado,Media,Regulares,No,Mala,Introvertido,Media,6,Regular,No,3,Pública,44.83,Sí,Sí
3160,2024-01-17,18,Unión Libre,Foráneo,98.77,51.44,2,1,15,Bajo,9333,No,No,Moderado,Alta,Buenas,No,Regular,Extrovertido,Baja,5,Buena,Sí,1,Privada,13.77,Sí,No
3161,2024-02-16,21,Soltero/a,Local,63.19,70.72,6,3,16,Medio,8986,Sí,No,Fuerte,Media,Conflictivas,Sí,Buena,Introvertido,Media,5,Buena,Sí,1,Pública,31.73,Sí,No
3162,2024-01-15,19,Soltero/a,Local,51.22,83.66,8,4,18,Alto,18696,No,No,Débil,Alta,Regulares,No,Buena,Extrovertido,Baja,8,Buena,No,2,Pública,41.0,Sí,Sí
3163,2024-06-29,22,Casado/a,Local,98.23,73.18,7,2,6,Medio,5982,No,No,Débil,Media,Buenas,Sí,Buena,Introvertido,Media,7,Mala,No,2,Pública,35.79,Sí,No
3164,2024-05-28,23,Unión Libre,Foráneo,92.53,97.56,9,1,10,Bajo,19816,No,No,Moderado,Baja,Conflictivas,Sí,Regular,Introvertido,Alta,8,Mala,No,5,Privada,8.41,Sí,No
3165,2024-03-11,19,Soltero/a,Foráneo,96.8,62.12,10,3,17,Bajo,10724,No,No,Débil,Baja,Conflictivas,No,Mala,Introvertido,Media,5,Regular,Sí,0,Pública,26.25,Sí,Sí
3166,2024-02-03,22,Casado/a,Foráneo,91.59,54.82,2,1,9,Alto,12221,Sí,No,Fuerte,Media,Buenas,No,Regular,Extrovertido,Media,4,Buena,Sí,3,Pública,37.44,Sí,No
3167,2024-01-03,19,Casado/a,Local,94.23,50.51,3,5,9,Bajo,14289,Sí,No,Débil,Baja,Regulares,Sí,Buena,Introvertido,Baja,8,Buena,No,5,Privada,37.94,No,Sí
3168,2024-02-08,18,Casado/a,Foráneo,59.82,80.83,10,1,2,Bajo,14779,No,No,Fuerte,Media,Conflictivas,No,Regular,Introvertido,Alta,9,Mala,Sí,0,Privada,49.41,Sí,Sí
3169,2024-02-26,25,Casado/a,Foráneo,55.67,58.04,4,3,1,Medio,15272,Sí,Sí,Moderado,Alta,Conflictivas,No,Regular,Extrovertido,Baja,4,Buena,No,3,Privada,31.69,No,Sí
3170,2024-02-26,21,Unión Libre,Foráneo,53.3,84.73,9,1,1,Bajo,6054,No,Sí,Débil,Media,Conflictivas,Sí,Buena,Extrovertido,Media,6,Mala,No,5,Pública,8.17,Sí,Sí
3171,2024-02-11,21,Unión Libre,Local,82.11,73.55,3,5,17,Medio,9087,Sí,No,Moderado,Media,Buenas,No,Buena,Extrovertido,Baja,7,Buena,No,2,Pública,1.74,No,No
3172,2024-03-31,22,Casado/a,Foráneo,56.82,97.91,8,4,6,Bajo,17443,Sí,No,Moderado,Baja,Buenas,Sí,Regular,Extrovertido,Alta,5,Buena,No,0,Privada,44.16,No,No
